DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2016-Q1,850,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2016-Q2,895,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2016-Q3,900,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2016-Q4,985.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2017-Q1,930,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2017-Q2,1050,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2017-Q3,950,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2017-Q4,1029,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2018-Q1,955,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2018-Q2,973.1,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2018-Q3,950,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2018-Q4,940,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2019-Q1,870,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2019-Q2,897,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2019-Q3,900,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2019-Q4,985,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2020-Q1,947.5,AUD: Australian Dollars,3: Thousands,r: revised,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2020-Q2,956,AUD: Australian Dollars,3: Thousands,r: revised,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2020-Q3,950,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2020-Q4,1010,AUD: Australian Dollars,3: Thousands,r: revised,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,1GSYD: Greater Sydney,Q: Quarterly,2021-Q1,1065,AUD: Australian Dollars,3: Thousands,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2008-Q1,4567,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2008-Q2,4437,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2008-Q3,4166,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2008-Q4,4225,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2009-Q1,4585,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2009-Q2,4877,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2009-Q3,4473,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2009-Q4,4234,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2010-Q1,3993,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2010-Q2,4197,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2010-Q3,4128,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2010-Q4,4009,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2011-Q1,3719,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2011-Q2,3667,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2011-Q3,3566,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2011-Q4,3566,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2012-Q1,3681,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2012-Q2,3671,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2012-Q3,3641,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2012-Q4,3874,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2013-Q1,3851,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2013-Q2,4314,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2013-Q3,4194,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2013-Q4,4476,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2014-Q1,4253,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2014-Q2,4230,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2014-Q3,4096,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2014-Q4,4502,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2015-Q1,4383,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2015-Q2,4489,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2015-Q3,4381,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2015-Q4,4422,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2016-Q1,4143,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2016-Q2,4226,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2016-Q3,4023,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2016-Q4,4515,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2017-Q1,4256,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2017-Q2,4221,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2017-Q3,4079,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2017-Q4,4455,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2018-Q1,4097,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2018-Q2,4149,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2018-Q3,4014,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2018-Q4,4282,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2019-Q1,3793,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2019-Q2,3944,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2019-Q3,4016,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2019-Q4,4215,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2020-Q1,3625,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2020-Q2,3353,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2020-Q3,4287,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2020-Q4,4406,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,4GADE: Greater Adelaide,Q: Quarterly,2021-Q1,4345,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q1,1159,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q2,1082,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q3,1003,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q4,1029,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q1,1270,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q2,1402,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q3,1499,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q4,1298,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q1,1271,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q2,1206,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q3,1164,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q4,876,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q1,764,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q2,846,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q3,805,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q4,834,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q1,758,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q2,768,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q3,702,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q4,787,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q1,761,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q2,763,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q3,743,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q4,845,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q1,922,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q2,913,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q3,934,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q4,971,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q1,1016,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q2,1002,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q3,1003,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q4,982,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q1,912,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q2,890,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q3,1016,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q4,1128,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q1,1091,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q2,1112,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q3,1167,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q4,1280,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q1,1290,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q2,1374,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q3,1220,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q4,1207,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q1,1076,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q2,1132,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q3,1221,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q4,1447,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q1,1383,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q2,1002,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q3,1404,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q4,2130,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2021-Q1,3380,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q1,776,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q2,965,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q3,758,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q4,715,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q1,849,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q2,1165,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q3,1347,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q4,1043,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q1,878,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q2,1509,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q3,955,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q4,1108,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q1,1103,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q2,1146,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q3,871,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q4,896,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q1,816,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q2,854,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q3,885,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q4,871,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q1,760,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q2,876,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q3,895,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q4,808,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q1,759,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q2,931,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q3,887,NUM: Number,0: Units,,
